date,ticker,open,high,low,close,volume,asset_type
2024-02-02,ETH-USD,825.24,834.35,762.88,787.31,16169616984,crypto
2024-02-05,ETH-USD,752.41,770.7,751.48,766.2,24310892947,crypto
2024-02-06,ETH-USD,732.11,754.12,723.01,747.83,20492968131,crypto
2024-02-07,ETH-USD,732.37,759.05,730.36,758.01,20930876767,crypto
2024-02-08,ETH-USD,692.74,709.9,683.63,706.36,8434145986,crypto
2024-02-09,ETH-USD,676.34,732.37,650.49,701.09,25132742512,crypto
2024-02-12,ETH-USD,756.69,758.8,742.87,744.97,13112719241,crypto
2024-02-13,ETH-USD,667.46,676.87,641.1,660.65,11127162025,crypto
2024-02-14,ETH-USD,735.82,746.71,704.55,719.12,29286271346,crypto
2024-02-15,ETH-USD,788.39,805.46,755.15,765.22,19194564128,crypto
2024-02-16,ETH-USD,725.88,751.2,722.02,746.41,19347968616,crypto
2024-02-19,ETH-USD,778.57,785.47,746.78,769.36,12498274533,crypto
2024-02-20,ETH-USD,738.2,794.39,708.03,769.8,13940393830,crypto
2024-02-21,ETH-USD,839.72,850.96,817.55,824.01,16555088999,crypto
2024-02-22,ETH-USD,850.97,877.1,843.18,870.12,28684373421,crypto
2024-02-23,ETH-USD,803.53,809.59,791.06,805.95,19225319411,crypto
2024-02-26,ETH-USD,843.03,859.64,819.92,832.74,24834632409,crypto
2024-02-27,ETH-USD,804.49,831.28,790.64,823.71,11430672533,crypto
2024-02-28,ETH-USD,868.29,896.02,807.34,827.8,17574171785,crypto
2024-02-29,ETH-USD,823.73,826.01,786.26,795.62,11151006086,crypto
2024-03-01,ETH-USD,881.99,916.24,853.31,876.26,21462894653,crypto
2024-03-04,ETH-USD,904.94,948.49,892.97,928.22,21700997901,crypto
2024-03-05,ETH-USD,898.37,900.58,889.78,891.57,29100716057,crypto
2024-03-06,ETH-USD,802.32,838.6,789.77,828.8,18082292296,crypto
2024-03-07,ETH-USD,790.18,816.53,779.94,811.73,12030459400,crypto
2024-03-08,ETH-USD,840.1,842.6,830.13,831.69,19877532244,crypto
2024-03-11,ETH-USD,816.41,861.62,797.52,843.09,23896537482,crypto
2024-03-12,ETH-USD,920.21,940.35,885.64,903.61,17595219037,crypto
2024-03-13,ETH-USD,952.36,968.8,928.8,944.11,9870463222,crypto
2024-03-14,ETH-USD,1035.14,1043.66,961.38,996.22,26640533432,crypto
2024-03-15,ETH-USD,968.38,1028.46,949.79,1014.7,9298470297,crypto
2024-03-18,ETH-USD,967.19,970.25,938.94,940.43,28715402968,crypto
2024-03-19,ETH-USD,976.33,986.85,911.57,930.73,25939942188,crypto
2024-03-20,ETH-USD,1011.75,1016.59,975.62,987.01,19510242025,crypto
2024-03-21,ETH-USD,1032.66,1054.06,970.11,984.61,22120131118,crypto
2024-03-22,ETH-USD,1055.73,1067.96,1006.68,1012.64,22779210950,crypto
2024-03-25,ETH-USD,980.98,1043.82,928.52,995.44,20093448862,crypto
2024-03-26,ETH-USD,980.64,999.06,933.17,941.0,24093767276,crypto
2024-03-27,ETH-USD,918.05,936.67,915.26,935.01,20002058878,crypto
2024-03-28,ETH-USD,949.8,973.74,934.44,951.42,22902906928,crypto
2024-03-29,ETH-USD,958.61,996.86,893.04,918.09,17577391153,crypto
2024-04-01,ETH-USD,915.38,948.24,876.57,906.63,9958408982,crypto
2024-04-02,ETH-USD,893.95,915.09,816.51,861.31,22016969989,crypto
2024-04-03,ETH-USD,763.81,787.93,756.82,778.91,23268295375,crypto
2024-04-04,ETH-USD,798.29,812.54,734.56,766.71,8698634486,crypto
2024-04-05,ETH-USD,854.2,866.48,822.21,830.81,12365316905,crypto
2024-04-08,ETH-USD,939.8,973.61,876.2,904.05,11271970896,crypto
2024-04-09,ETH-USD,872.73,920.93,865.65,900.39,23382472895,crypto
2024-04-10,ETH-USD,818.53,877.83,798.37,852.15,14062435771,crypto
2024-04-11,ETH-USD,769.32,784.17,727.41,760.09,20475717697,crypto
2024-04-12,ETH-USD,691.14,720.04,672.41,701.26,17172083320,crypto
2024-04-15,ETH-USD,641.62,658.36,629.21,650.48,14949597287,crypto
2024-04-16,ETH-USD,667.37,708.06,658.2,702.0,12107206241,crypto
2024-04-17,ETH-USD,684.32,725.02,670.22,706.77,22839083148,crypto
2024-04-18,ETH-USD,741.34,747.72,717.79,722.37,8254998865,crypto
2024-04-19,ETH-USD,618.2,656.43,592.97,639.58,8542157784,crypto
2024-04-22,ETH-USD,615.03,620.74,577.33,599.04,23549306985,crypto
2024-04-23,ETH-USD,615.5,656.78,597.95,629.24,24343950565,crypto
2024-04-24,ETH-USD,633.41,641.78,630.48,639.5,14384956855,crypto
2024-04-25,ETH-USD,648.32,660.18,616.61,634.59,17464597736,crypto
2024-04-26,ETH-USD,654.04,674.04,627.49,654.88,25377754740,crypto
2024-04-29,ETH-USD,725.75,751.24,692.26,716.82,24693141914,crypto
2024-04-30,ETH-USD,725.03,735.28,692.5,708.44,10065995399,crypto
2024-05-01,ETH-USD,733.91,760.79,684.76,711.43,24706616231,crypto
2024-05-02,ETH-USD,717.41,737.28,697.12,719.3,11624936160,crypto
2024-05-03,ETH-USD,789.19,833.79,781.32,820.77,15010860379,crypto
2024-05-06,ETH-USD,739.34,741.71,729.4,731.56,7608822450,crypto
2024-05-07,ETH-USD,782.15,805.23,748.15,759.87,17598570215,crypto
2024-05-08,ETH-USD,716.53,758.64,713.77,755.39,11155034653,crypto
2024-05-09,ETH-USD,771.82,781.34,769.23,779.62,8741189413,crypto
2024-05-10,ETH-USD,770.64,785.49,732.83,752.24,23142562350,crypto
2024-05-13,ETH-USD,763.5,770.89,743.4,750.52,9111767664,crypto
2024-05-14,ETH-USD,795.96,805.65,775.25,780.78,6415232378,crypto
2024-05-15,ETH-USD,969.31,998.14,895.3,926.95,6436452141,crypto
2024-05-16,ETH-USD,1007.37,1024.54,962.58,969.46,6768323056,crypto
2024-05-17,ETH-USD,906.07,939.78,895.63,925.65,19718931219,crypto
2024-05-20,ETH-USD,914.64,919.48,901.1,904.69,15585239923,crypto
2024-05-21,ETH-USD,864.73,888.23,851.52,882.76,16938620192,crypto
2024-05-22,ETH-USD,774.98,814.96,762.23,800.06,10056768441,crypto
2024-05-23,ETH-USD,769.73,794.69,758.79,785.98,20486364781,crypto
2024-05-24,ETH-USD,842.42,855.06,804.49,818.64,5373571559,crypto
2024-05-27,ETH-USD,783.11,799.41,740.84,763.54,18988967828,crypto
2024-05-28,ETH-USD,813.42,825.32,783.3,809.18,16907411769,crypto
2024-05-29,ETH-USD,819.52,847.25,796.96,831.52,11020871522,crypto
2024-05-30,ETH-USD,809.37,819.51,790.95,798.93,8701654123,crypto
2024-05-31,ETH-USD,813.11,820.78,789.0,793.05,11483580478,crypto
2024-06-03,ETH-USD,820.28,872.68,811.41,866.27,8629537145,crypto
2024-06-04,ETH-USD,870.01,911.25,858.9,902.29,10189678734,crypto
2024-06-05,ETH-USD,862.19,909.48,859.36,903.09,11962540019,crypto
2024-06-06,ETH-USD,866.57,906.69,846.25,891.72,8471145848,crypto
2024-06-07,ETH-USD,895.88,908.15,875.12,895.84,17076485183,crypto
2024-06-10,ETH-USD,823.66,889.82,807.24,871.33,6139655185,crypto
2024-06-11,ETH-USD,797.43,826.82,739.21,776.39,7763798060,crypto
2024-06-12,ETH-USD,882.9,904.84,843.99,869.03,11925217556,crypto
2024-06-13,ETH-USD,896.09,928.59,857.4,876.83,17014065956,crypto
2024-06-14,ETH-USD,894.54,908.47,882.86,896.61,7157318559,crypto
2024-06-17,ETH-USD,894.65,901.46,888.03,894.11,11143391652,crypto
2024-06-18,ETH-USD,896.89,907.6,850.05,859.03,11254819208,crypto
2024-06-19,ETH-USD,823.5,854.56,819.99,850.63,11143318953,crypto
2024-06-20,ETH-USD,795.92,812.49,760.19,779.31,8538647444,crypto
2024-06-21,ETH-USD,895.29,921.63,864.42,883.64,12922483410,crypto
2024-06-24,ETH-USD,868.98,898.32,795.25,825.96,10878662394,crypto
2024-06-25,ETH-USD,768.76,791.36,753.0,780.7,14488183090,crypto
2024-06-26,ETH-USD,749.34,774.16,743.02,762.33,6420791332,crypto
2024-06-27,ETH-USD,826.51,843.9,787.25,818.62,10633220873,crypto
2024-06-28,ETH-USD,839.12,845.08,813.34,819.6,6129746832,crypto
2024-07-01,ETH-USD,792.93,813.77,757.84,766.04,5255372040,crypto
2024-07-02,ETH-USD,849.66,862.33,811.9,821.08,11502795624,crypto
2024-07-03,ETH-USD,862.09,895.09,838.77,855.11,12158928997,crypto
2024-07-04,ETH-USD,889.65,893.98,879.6,881.16,9273163283,crypto
2024-07-05,ETH-USD,957.71,961.96,907.24,916.9,6778143944,crypto
2024-07-08,ETH-USD,1011.46,1052.97,989.1,1046.38,7325852789,crypto
2024-07-09,ETH-USD,1122.56,1184.25,1116.85,1180.48,5478070863,crypto
2024-07-10,ETH-USD,1111.76,1165.79,1079.76,1137.18,10375982181,crypto
2024-07-11,ETH-USD,1181.99,1253.54,1174.36,1243.91,7063230780,crypto
2024-07-12,ETH-USD,1293.79,1311.72,1248.41,1270.92,10787705531,crypto
2024-07-15,ETH-USD,1269.06,1350.36,1245.19,1306.81,12073237591,crypto
2024-07-16,ETH-USD,1198.79,1209.03,1184.05,1191.14,4213942675,crypto
2024-07-17,ETH-USD,1195.29,1221.3,1168.86,1180.5,4680995049,crypto
2024-07-18,ETH-USD,1152.26,1178.37,1103.62,1129.34,10804135350,crypto
2024-07-19,ETH-USD,1243.79,1247.88,1178.94,1182.44,12335305851,crypto
2024-07-22,ETH-USD,1270.68,1276.71,1228.85,1254.69,11304775291,crypto
2024-07-23,ETH-USD,1147.77,1185.19,1102.54,1119.85,5330023736,crypto
2024-07-24,ETH-USD,1072.6,1150.23,1046.01,1118.94,7549116452,crypto
2024-07-25,ETH-USD,1215.12,1222.79,1184.13,1190.63,11237914037,crypto
2024-07-26,ETH-USD,1198.44,1212.49,1159.6,1178.94,9792954847,crypto
2024-07-29,ETH-USD,1164.26,1250.59,1137.34,1227.66,7884360167,crypto
2024-07-30,ETH-USD,1195.13,1265.19,1164.46,1252.11,4848239286,crypto
2024-07-31,ETH-USD,1295.2,1339.81,1230.82,1276.37,5826035878,crypto
2024-08-01,ETH-USD,1207.14,1266.18,1204.34,1257.97,4497518826,crypto
2024-08-02,ETH-USD,1118.32,1185.58,1111.5,1177.02,9813132342,crypto
2024-08-05,ETH-USD,1121.14,1148.92,1092.84,1107.05,4325027627,crypto
2024-08-06,ETH-USD,1103.69,1172.8,1095.33,1151.56,5453440989,crypto
2024-08-07,ETH-USD,1192.76,1219.46,1096.01,1153.25,9851646253,crypto
2024-08-08,ETH-USD,1084.89,1193.21,1037.3,1144.96,10272099471,crypto
2024-08-09,ETH-USD,1156.69,1162.86,1102.16,1119.02,4030513391,crypto
2024-08-12,ETH-USD,1062.32,1112.78,1015.36,1100.83,9315038469,crypto
2024-08-13,ETH-USD,1136.2,1221.67,1106.49,1166.55,10285494821,crypto
2024-08-14,ETH-USD,1087.93,1186.16,1063.19,1145.69,3242563590,crypto
2024-08-15,ETH-USD,1091.44,1110.02,1047.78,1064.66,10022657265,crypto
2024-08-16,ETH-USD,1052.83,1126.02,1044.54,1109.55,9028304204,crypto
2024-08-19,ETH-USD,1053.43,1114.44,1037.04,1097.55,6440152989,crypto
2024-08-20,ETH-USD,1127.48,1143.74,1082.47,1099.89,10018953571,crypto
2024-08-21,ETH-USD,1218.37,1243.59,1178.47,1202.05,7525640995,crypto
2024-08-22,ETH-USD,1220.61,1226.34,1199.21,1201.17,6990671747,crypto
2024-08-23,ETH-USD,1287.03,1337.2,1167.46,1220.92,6703239499,crypto
2024-08-26,ETH-USD,1116.95,1147.67,1115.51,1144.72,8172058854,crypto
2024-08-27,ETH-USD,1079.11,1168.79,1067.13,1131.43,6324900606,crypto
2024-08-28,ETH-USD,1121.7,1182.64,1115.36,1170.47,9963931314,crypto
2024-08-29,ETH-USD,1132.91,1149.31,1060.73,1074.93,3763663318,crypto
2024-08-30,ETH-USD,1062.17,1098.62,1028.55,1087.31,3416325859,crypto
2024-09-02,ETH-USD,1101.41,1108.35,1079.54,1093.79,4813166841,crypto
2024-09-03,ETH-USD,1065.27,1101.64,1062.49,1096.71,8038037488,crypto
2024-09-04,ETH-USD,1179.39,1206.64,1146.76,1161.56,4178631957,crypto
2024-09-05,ETH-USD,1169.77,1192.63,1141.5,1183.59,9053708874,crypto
2024-09-06,ETH-USD,1270.79,1322.5,1227.34,1284.35,5666628898,crypto
2024-09-09,ETH-USD,1200.47,1255.96,1163.98,1216.53,3807978592,crypto
2024-09-10,ETH-USD,1285.39,1318.61,1207.71,1226.15,9325603940,crypto
2024-09-11,ETH-USD,1186.91,1255.68,1179.44,1232.35,8435895288,crypto
2024-09-12,ETH-USD,1118.22,1179.92,1110.04,1162.43,9522718963,crypto
2024-09-13,ETH-USD,1215.87,1253.97,1188.93,1225.7,9065132438,crypto
2024-09-16,ETH-USD,1379.56,1416.66,1371.19,1393.43,10045484049,crypto
2024-09-17,ETH-USD,1438.9,1447.85,1369.34,1392.68,8422362579,crypto
2024-09-18,ETH-USD,1484.63,1511.77,1417.64,1432.48,4488156614,crypto
2024-09-19,ETH-USD,1373.4,1469.82,1325.97,1439.73,8154859957,crypto
2024-09-20,ETH-USD,1400.06,1418.05,1351.73,1384.88,7732900823,crypto
2024-09-23,ETH-USD,1282.16,1302.77,1247.7,1253.41,8320159944,crypto
2024-09-24,ETH-USD,1178.46,1235.81,1142.82,1206.17,10848208410,crypto
2024-09-25,ETH-USD,1110.81,1127.41,1100.37,1117.72,8203128954,crypto
2024-09-26,ETH-USD,1244.09,1273.22,1202.78,1228.04,5061078571,crypto
2024-09-27,ETH-USD,1259.33,1266.83,1206.62,1220.78,8289292804,crypto
2024-09-30,ETH-USD,1147.06,1210.03,1133.0,1198.25,6537112826,crypto
2024-10-01,ETH-USD,1190.67,1313.84,1148.28,1258.81,4696835674,crypto
2024-10-02,ETH-USD,1225.4,1237.53,1169.92,1183.97,9838613712,crypto
2024-10-03,ETH-USD,1083.79,1177.14,1048.96,1135.52,8781628639,crypto
2024-10-04,ETH-USD,1193.16,1197.0,1132.71,1140.24,9857419839,crypto
2024-10-07,ETH-USD,1169.25,1250.61,1133.06,1207.1,7427149288,crypto
2024-10-08,ETH-USD,1179.76,1262.33,1155.5,1241.36,7118941901,crypto
2024-10-09,ETH-USD,1321.94,1363.29,1214.84,1258.94,12228655365,crypto
2024-10-10,ETH-USD,1305.72,1313.36,1255.45,1264.86,3214957436,crypto
2024-10-11,ETH-USD,1269.86,1316.12,1221.83,1293.53,6819337302,crypto
2024-10-14,ETH-USD,1293.97,1371.61,1256.4,1308.48,12319989753,crypto
2024-10-15,ETH-USD,1205.97,1258.88,1194.41,1236.92,9097937700,crypto
2024-10-16,ETH-USD,1177.9,1296.42,1141.92,1240.55,6029006460,crypto
2024-10-17,ETH-USD,1233.01,1267.52,1154.73,1169.88,4777723740,crypto
2024-10-18,ETH-USD,1207.83,1229.38,1143.94,1175.58,11631253093,crypto
2022-01-03,SOL-USD,22.0,22.56,21.14,21.34,1251967292,crypto
2022-01-04,SOL-USD,24.1,25.51,22.99,25.18,1049040871,crypto
2022-01-05,SOL-USD,26.39,26.86,24.64,25.13,846854823,crypto
2022-01-06,SOL-USD,21.52,23.2,21.32,22.95,1016657576,crypto
2022-01-07,SOL-USD,23.99,24.12,22.63,22.77,867453446,crypto
2022-01-10,SOL-USD,23.25,24.24,22.85,23.56,1723461395,crypto
2022-01-11,SOL-USD,26.49,26.55,26.27,26.28,1311717884,crypto
2022-01-12,SOL-USD,25.86,26.41,24.85,25.31,2072831780,crypto
2022-01-13,SOL-USD,21.56,23.39,21.1,22.85,802065175,crypto
2022-01-14,SOL-USD,23.41,24.41,22.93,24.11,1857059383,crypto
2022-01-17,SOL-USD,22.55,22.83,21.84,22.06,1474149761,crypto
2022-01-18,SOL-USD,21.93,22.23,20.83,21.45,1140547971,crypto
2022-01-19,SOL-USD,20.48,21.56,20.1,21.11,1916347683,crypto
2022-01-20,SOL-USD,19.76,21.2,19.38,21.03,1840792952,crypto
2022-01-21,SOL-USD,22.84,23.0,21.64,22.0,976602100,crypto
2022-01-24,SOL-USD,21.16,21.93,20.76,21.06,2116666943,crypto
2022-01-25,SOL-USD,19.82,21.04,19.6,20.7,1640130889,crypto
2022-01-26,SOL-USD,21.66,21.91,20.15,20.69,2319890104,crypto
2022-01-27,SOL-USD,21.9,22.08,20.73,20.91,1455120884,crypto
2022-01-28,SOL-USD,19.82,21.11,19.76,21.05,1227538973,crypto
2022-01-31,SOL-USD,21.54,21.82,21.37,21.67,2405655864,crypto
2022-02-01,SOL-USD,21.63,23.28,21.47,22.91,1631049292,crypto
2022-02-02,SOL-USD,23.06,23.64,22.82,23.51,1267209924,crypto
2022-02-03,SOL-USD,23.36,24.42,22.93,24.23,1844388500,crypto
2022-02-04,SOL-USD,21.57,22.1,21.23,21.88,1539772903,crypto
2022-02-07,SOL-USD,21.43,22.31,21.14,21.96,1356565973,crypto
2022-02-08,SOL-USD,22.83,23.33,22.24,22.67,1787654317,crypto
2022-02-09,SOL-USD,23.3,24.98,22.64,23.78,1615674474,crypto
2022-02-10,SOL-USD,21.56,23.48,21.24,22.75,2221424525,crypto
2022-02-11,SOL-USD,22.59,23.12,20.89,21.81,2215909320,crypto
2022-02-14,SOL-USD,20.31,21.49,19.88,21.02,2604451388,crypto
2022-02-15,SOL-USD,20.37,21.88,20.24,21.78,1484935184,crypto
2022-02-16,SOL-USD,24.75,25.41,23.06,23.31,2164953220,crypto
2022-02-17,SOL-USD,22.98,23.57,22.08,22.72,2104862051,crypto
2022-02-18,SOL-USD,22.93,24.84,22.24,24.11,1388733644,crypto
2022-02-21,SOL-USD,24.99,25.07,24.27,24.32,2172488643,crypto
2022-02-22,SOL-USD,22.96,24.29,22.5,24.14,1505605018,crypto
2022-02-23,SOL-USD,23.7,23.89,23.68,23.82,2474868941,crypto
2022-02-24,SOL-USD,24.82,25.31,24.19,25.02,1910947944,crypto
2022-02-25,SOL-USD,25.82,26.47,24.98,25.57,1972818760,crypto
2022-02-28,SOL-USD,28.95,31.03,28.0,29.67,2208764030,crypto
2022-03-01,SOL-USD,29.18,29.35,27.87,28.09,2135508052,crypto
2022-03-02,SOL-USD,30.67,31.46,28.3,29.07,1253857468,crypto
2022-03-03,SOL-USD,29.16,30.24,27.39,28.1,2617436286,crypto
2022-03-04,SOL-USD,27.28,28.21,26.25,26.57,847728550,crypto
2022-03-07,SOL-USD,26.69,26.79,26.34,26.57,2829253991,crypto
2022-03-08,SOL-USD,26.29,26.95,26.12,26.82,743819896,crypto
2022-03-09,SOL-USD,30.54,32.81,29.98,32.45,1091832701,crypto
2022-03-10,SOL-USD,34.06,34.58,31.37,32.08,2210696728,crypto
2022-03-11,SOL-USD,29.75,30.23,29.42,29.83,1708614254,crypto
2022-03-14,SOL-USD,28.65,31.61,27.64,30.38,786389121,crypto
2022-03-15,SOL-USD,27.78,28.91,26.3,26.56,853162127,crypto
2022-03-16,SOL-USD,27.18,27.87,25.75,26.42,1711551526,crypto
2022-03-17,SOL-USD,27.54,27.88,26.32,26.46,1129970583,crypto
2022-03-18,SOL-USD,26.73,29.42,25.9,27.88,2744951315,crypto
2022-03-21,SOL-USD,30.07,30.46,28.94,29.72,897723778,crypto
2022-03-22,SOL-USD,30.14,31.17,27.88,28.78,2051922423,crypto
2022-03-23,SOL-USD,27.13,28.59,27.05,28.52,2545588716,crypto
2022-03-24,SOL-USD,27.6,27.66,26.97,27.15,2554857645,crypto
2022-03-25,SOL-USD,23.96,25.36,23.82,25.24,2023761983,crypto
2022-03-28,SOL-USD,26.92,28.31,24.31,25.77,1635681497,crypto
2022-03-29,SOL-USD,23.18,24.89,22.35,23.74,1363343718,crypto
2022-03-30,SOL-USD,23.72,24.2,22.09,23.12,1463155951,crypto
2022-03-31,SOL-USD,20.49,21.96,20.12,21.69,2296948249,crypto
2022-04-01,SOL-USD,23.26,24.01,22.22,22.49,1609437922,crypto
2022-04-04,SOL-USD,25.34,25.5,24.93,25.3,879997263,crypto
2022-04-05,SOL-USD,23.71,24.25,22.61,23.26,1235719626,crypto
2022-04-06,SOL-USD,21.23,21.92,19.7,20.63,1955136257,crypto
2022-04-07,SOL-USD,21.44,22.58,19.99,20.48,2253367149,crypto
2022-04-08,SOL-USD,21.7,21.81,20.35,20.51,1191780456,crypto
2022-04-11,SOL-USD,22.1,22.54,20.68,20.82,1737716020,crypto
2022-04-12,SOL-USD,21.32,21.47,20.09,20.24,1821667656,crypto
2022-04-13,SOL-USD,21.08,21.66,19.39,19.98,2377669265,crypto
2022-04-14,SOL-USD,20.27,20.53,20.24,20.48,2905221807,crypto
2022-04-15,SOL-USD,21.83,22.05,21.57,21.93,746396847,crypto
2022-04-18,SOL-USD,19.28,19.81,18.88,19.32,1150179877,crypto
2022-04-19,SOL-USD,18.01,18.94,17.91,18.87,1878151495,crypto
2022-04-20,SOL-USD,19.54,19.74,18.78,19.15,2001128551,crypto
2022-04-21,SOL-USD,18.96,19.03,18.0,18.05,1386390529,crypto
2022-04-22,SOL-USD,19.95,20.54,19.69,20.21,969612221,crypto
2022-04-25,SOL-USD,19.16,19.77,18.43,19.41,2371563096,crypto
2022-04-26,SOL-USD,18.16,20.02,17.85,19.37,2460609780,crypto
2022-04-27,SOL-USD,20.26,20.33,20.04,20.09,755988614,crypto
2022-04-28,SOL-USD,18.93,19.65,18.82,19.35,2794741820,crypto
2022-04-29,SOL-USD,16.17,17.51,15.76,17.17,1519918528,crypto
2022-05-02,SOL-USD,16.03,17.34,15.83,16.71,1550606331,crypto
2022-05-03,SOL-USD,17.79,18.25,16.71,17.87,2674466895,crypto
2022-05-04,SOL-USD,16.93,17.6,16.83,17.5,2361941836,crypto
2022-05-05,SOL-USD,15.86,16.9,15.74,16.57,941468337,crypto
2022-05-06,SOL-USD,18.59,18.74,17.09,17.61,1654844270,crypto
2022-05-09,SOL-USD,17.28,17.56,16.46,17.24,1954551287,crypto
2022-05-10,SOL-USD,17.76,17.92,16.49,16.69,2408303790,crypto
2022-05-11,SOL-USD,17.61,17.78,16.82,16.87,1434191887,crypto
2022-05-12,SOL-USD,18.44,18.71,17.56,17.74,1376239067,crypto
2022-05-13,SOL-USD,20.92,21.24,20.43,20.73,927708359,crypto
2022-05-16,SOL-USD,22.55,23.11,20.72,21.88,2222990853,crypto
2022-05-17,SOL-USD,23.74,23.84,23.43,23.61,1409053922,crypto
2022-05-18,SOL-USD,23.11,23.94,21.92,22.86,2525404624,crypto
2022-05-19,SOL-USD,22.12,22.46,21.26,21.4,2501954276,crypto
2022-05-20,SOL-USD,21.46,21.53,21.42,21.5,1464180504,crypto
2022-05-23,SOL-USD,20.41,22.1,20.24,21.66,1146290790,crypto
2022-05-24,SOL-USD,19.9,20.78,18.71,20.21,1136918323,crypto
2022-05-25,SOL-USD,20.67,21.42,19.28,19.99,1042311103,crypto
2022-05-26,SOL-USD,20.69,20.87,20.12,20.53,2092446975,crypto
2022-05-27,SOL-USD,20.93,21.46,20.41,21.03,648115894,crypto
2022-05-30,SOL-USD,21.2,22.16,20.89,21.74,1964511749,crypto
2022-05-31,SOL-USD,22.79,23.44,21.53,22.17,1052968912,crypto
2022-06-01,SOL-USD,22.2,22.33,21.43,21.46,1030008771,crypto
2022-06-02,SOL-USD,21.56,21.87,20.46,20.77,1432076675,crypto
2022-06-03,SOL-USD,20.43,21.48,18.76,19.23,2173078050,crypto
2022-06-06,SOL-USD,20.2,21.74,20.01,21.6,2135473128,crypto
2022-06-07,SOL-USD,22.2,23.04,20.97,21.64,976678682,crypto
2022-06-08,SOL-USD,20.2,21.43,20.16,21.33,1184310136,crypto
2022-06-09,SOL-USD,20.05,20.33,19.71,20.1,1594555685,crypto
2022-06-10,SOL-USD,25.34,26.49,23.68,24.34,1395186499,crypto
2022-06-13,SOL-USD,21.54,23.01,20.35,22.71,1548935187,crypto
2022-06-14,SOL-USD,23.19,23.49,21.66,22.1,1153305443,crypto
2022-06-15,SOL-USD,21.68,23.07,21.38,22.72,833033179,crypto
2022-06-16,SOL-USD,22.74,24.28,22.3,23.64,2179979436,crypto
2022-06-17,SOL-USD,24.2,25.19,24.14,25.17,2102958301,crypto
2022-06-20,SOL-USD,29.64,30.23,28.17,28.32,1236569537,crypto
2022-06-21,SOL-USD,30.16,30.64,28.04,29.29,1566630934,crypto
2022-06-22,SOL-USD,25.82,28.31,24.37,27.36,1755954301,crypto
2022-06-23,SOL-USD,27.36,28.14,26.14,26.93,1904141606,crypto
2022-06-24,SOL-USD,27.04,27.68,26.44,27.49,1388006619,crypto
2022-06-27,SOL-USD,31.08,32.38,29.98,31.46,1401140008,crypto
2022-06-28,SOL-USD,29.9,31.45,28.32,28.75,1677986838,crypto
2022-06-29,SOL-USD,30.85,31.17,30.76,31.1,686360941,crypto
2022-06-30,SOL-USD,30.14,32.4,29.86,31.49,1276823228,crypto
2022-07-01,SOL-USD,35.07,35.91,32.62,33.27,759411690,crypto
2022-07-04,SOL-USD,31.96,34.75,31.2,33.07,1315175010,crypto
2022-07-05,SOL-USD,30.43,31.44,30.15,31.32,1465406813,crypto
2022-07-06,SOL-USD,34.4,34.53,32.82,32.91,1815296708,crypto
2022-07-07,SOL-USD,35.17,35.49,33.25,34.36,1352914606,crypto
2022-07-08,SOL-USD,36.33,37.1,36.09,36.62,640434891,crypto
2022-07-11,SOL-USD,34.89,36.99,34.42,36.62,1557041848,crypto
2022-07-12,SOL-USD,34.7,35.39,34.63,35.24,1603052717,crypto
2022-07-13,SOL-USD,30.98,32.55,29.84,31.86,750553276,crypto
2022-07-14,SOL-USD,33.97,34.23,33.35,33.62,1428103432,crypto
2022-07-15,SOL-USD,33.96,35.2,33.37,34.58,1088032398,crypto
2022-07-18,SOL-USD,31.43,32.55,31.36,32.5,790877076,crypto
2022-07-19,SOL-USD,30.72,31.47,30.5,31.4,1599016567,crypto
2022-07-20,SOL-USD,30.6,31.45,29.92,30.48,436024706,crypto
2022-07-21,SOL-USD,26.72,27.95,26.6,27.69,542954494,crypto
2022-07-22,SOL-USD,27.7,28.05,24.88,26.28,1121455247,crypto
2022-07-25,SOL-USD,23.87,25.03,23.26,24.42,627759770,crypto
2022-07-26,SOL-USD,24.03,24.32,23.0,23.79,1026258239,crypto
2022-07-27,SOL-USD,21.69,23.74,20.99,22.69,1304662158,crypto
2022-07-28,SOL-USD,19.77,20.73,19.34,20.43,771396534,crypto
2022-07-29,SOL-USD,23.54,23.73,22.7,23.31,995554717,crypto
2022-08-01,SOL-USD,24.04,25.42,23.84,25.3,556086324,crypto
2022-08-02,SOL-USD,22.52,24.25,22.11,24.07,1099280973,crypto
2022-08-03,SOL-USD,24.47,24.67,24.38,24.51,1332316188,crypto
2022-08-04,SOL-USD,24.09,25.43,23.85,25.2,429060702,crypto
2022-08-05,SOL-USD,26.75,28.03,26.09,27.25,744786083,crypto
2022-08-08,SOL-USD,26.25,26.92,25.15,25.85,390339704,crypto
2022-08-09,SOL-USD,27.43,28.26,26.51,27.77,973604188,crypto
2022-08-10,SOL-USD,25.41,26.85,25.34,26.81,883069567,crypto
2022-08-11,SOL-USD,23.55,24.71,23.14,24.6,704581069,crypto
2022-08-12,SOL-USD,24.45,24.81,22.62,23.22,1202337960,crypto
2022-08-15,SOL-USD,24.29,26.14,23.62,25.27,1205536470,crypto
2022-08-16,SOL-USD,28.89,30.13,28.72,29.91,962995392,crypto
2022-08-17,SOL-USD,26.06,27.71,26.03,27.69,711502586,crypto
2022-08-18,SOL-USD,27.97,29.59,27.67,28.99,969685569,crypto
2022-08-19,SOL-USD,28.24,28.53,27.53,28.24,303223706,crypto
